transaction_id,customer_id,merchant_id,amount,timestamp,payment_method,merchant_category,customer_account_age_days,is_new_device,ip_risk_score,location,distance_from_usual_location,failed_attempts_last_24h,transactions_last_1h,transactions_last_24h,avg_transaction_amount,transaction_amount_deviation,previous_chargebacks,previous_fraud_flags,merchant_risk_score,account_velocity,hour_of_day,day_of_week,label
TXN-0022667,4831,383,8097.29,2025-08-25 02:30:00,CARD,Electronics,821,0,0.0472,Bengaluru,1.83,0,1,7,2376.06,3.408,0,0,0.0234,0.1429,2,0,1
TXN-0022668,2076,471,597.18,2025-08-25 02:45:00,UPI,Electronics,292,0,0.1145,Hyderabad,6.71,0,1,8,4923.23,0.121,0,0,0.3319,0.125,2,0,0
TXN-0022669,832,76,861.17,2025-08-25 03:00:00,UPI,Travel,1515,0,0.1391,Hyderabad,0.65,0,1,8,928.59,0.927,0,0,0.0834,0.125,3,0,0
TXN-0022670,532,406,8673.2,2025-08-25 03:15:00,CARD,Healthcare,376,0,0.1925,Hyderabad,4.54,1,0,6,3360.73,2.581,0,0,0.0442,0.0,3,0,0
TXN-0022671,2838,331,487.91,2025-08-25 03:30:00,UPI,Gaming,2403,0,0.1677,Hyderabad,0.44,0,2,8,1283.26,0.38,0,0,0.1,0.25,3,0,0
TXN-0022672,178,185,2546.35,2025-08-25 03:45:00,UPI,Grocery,612,0,0.2777,Pune,14.98,0,1,5,4170.35,0.611,0,0,0.1392,0.2,3,0,0
TXN-0022673,594,213,8636.82,2025-08-25 04:00:00,CARD,Fashion,895,0,0.2116,Hyderabad,2.77,1,1,9,1839.76,4.695,0,0,0.3038,0.1111,4,0,0
TXN-0022674,1223,386,133.79,2025-08-25 04:15:00,UPI,Healthcare,1272,0,0.0317,Hyderabad,27.98,0,2,9,2592.43,0.052,0,0,0.1648,0.2222,4,0,0
TXN-0022675,2650,71,1284.15,2025-08-25 04:30:00,UPI,Travel,607,0,0.2437,Pune,7.44,0,0,6,353.03,3.638,1,0,0.0987,0.0,4,0,0
TXN-0022676,2391,253,4642.99,2025-08-25 04:45:00,CARD,Grocery,2397,0,0.3657,Bengaluru,3.35,0,2,8,1181.69,3.929,1,1,0.1264,0.25,4,0,1
TXN-0022677,2556,362,1374.02,2025-08-25 05:00:00,CARD,Electronics,1479,0,0.0525,Chennai,1.5,0,2,5,9803.78,0.14,0,1,0.1577,0.4,5,0,0
TXN-0022678,2539,270,1909.98,2025-08-25 05:15:00,UPI,Electronics,1703,0,0.2649,Pune,23.08,0,1,3,843.75,2.264,0,0,0.0905,0.3333,5,0,0
TXN-0022679,4971,224,2172.36,2025-08-25 05:30:00,UPI,Travel,274,0,0.3219,Hyderabad,18.71,2,0,7,6419.36,0.338,0,1,0.0827,0.0,5,0,0
TXN-0022680,1088,261,2460.89,2025-08-25 05:45:00,UPI,Grocery,1634,0,0.1021,Mumbai,3.78,0,0,8,616.37,3.993,0,0,0.1741,0.0,5,0,0
TXN-0022681,2371,256,804.06,2025-08-25 06:00:00,CARD,Grocery,1936,0,0.2866,Delhi,3.93,0,2,7,1803.81,0.446,0,0,0.3307,0.2857,6,0,0
TXN-0022682,3065,402,3872.99,2025-08-25 06:15:00,CARD,Fashion,927,0,0.207,Delhi,8.64,0,0,5,1267.36,3.056,0,0,0.073,0.0,6,0,0
TXN-0022683,1370,411,2322.84,2025-08-25 06:30:00,UPI,Fashion,1918,0,0.1766,Bengaluru,5.69,0,0,3,915.47,2.537,0,0,0.1756,0.0,6,0,0
TXN-0022684,907,460,572.18,2025-08-25 06:45:00,CARD,Gaming,227,0,0.0981,Chennai,8.88,0,0,3,1443.87,0.396,0,0,0.2942,0.0,6,0,0
TXN-0022685,234,37,1129.9,2025-08-25 07:00:00,UPI,Grocery,1611,0,0.2525,Chennai,4.56,0,1,6,1870.24,0.604,0,1,0.4896,0.1667,7,0,1
TXN-0022686,1632,160,438.07,2025-08-25 07:15:00,CARD,Fashion,1989,0,0.1022,Mumbai,0.03,0,2,7,1891.96,0.232,0,0,0.0602,0.2857,7,0,0
TXN-0022687,1271,439,2229.17,2025-08-25 07:30:00,CARD,Travel,1440,1,0.1316,Hyderabad,1.22,1,1,6,2456.47,0.907,0,1,0.4289,0.1667,7,0,0
TXN-0022688,979,321,2940.08,2025-08-25 07:45:00,UPI,Healthcare,102,0,0.0719,Hyderabad,5.75,1,2,3,3531.22,0.833,0,0,0.3709,0.6667,7,0,0
TXN-0022689,1357,189,2225.4,2025-08-25 08:00:00,WALLET,Gaming,1180,0,0.4582,Pune,0.7,0,1,4,5217.67,0.427,0,0,0.337,0.25,8,0,0
TXN-0022690,3484,315,3119.32,2025-08-25 08:15:00,UPI,Grocery,1848,0,0.0826,Bengaluru,2.63,1,0,0,3473.48,0.898,0,1,0.2785,0.0,8,0,0
TXN-0022691,4138,232,2057.03,2025-08-25 08:30:00,CARD,Gaming,244,0,0.367,Hyderabad,1.68,0,3,8,2545.88,0.808,0,2,0.2406,0.375,8,0,0
TXN-0022692,2583,444,3857.04,2025-08-25 08:45:00,UPI,Fashion,910,0,0.3105,Hyderabad,2.94,1,0,4,1715.8,2.248,0,0,0.2325,0.0,8,0,0
TXN-0022693,333,280,1583.89,2025-08-25 09:00:00,UPI,Grocery,1857,1,0.5689,Hyderabad,4.87,0,2,6,487.74,3.247,0,0,0.1149,0.3333,9,0,0
TXN-0022694,3681,224,3631.3,2025-08-25 09:15:00,UPI,Electronics,1193,0,0.2456,Bengaluru,46.24,1,1,8,643.59,5.642,0,0,0.5398,0.125,9,0,0
TXN-0022695,760,312,497.54,2025-08-25 09:30:00,CARD,Fashion,1134,0,0.1276,Delhi,21.04,1,1,5,2191.45,0.227,0,0,0.2359,0.2,9,0,0
TXN-0022696,287,96,445.1,2025-08-25 09:45:00,NETBANKING,Healthcare,1302,0,0.268,Bengaluru,14.55,0,0,4,2576.01,0.173,0,1,0.3091,0.0,9,0,0
TXN-0022697,2843,386,1962.86,2025-08-25 10:00:00,NETBANKING,Healthcare,1383,0,0.1033,Delhi,4.06,1,4,10,988.03,1.987,0,1,0.0913,0.4,10,0,1
TXN-0022698,2127,102,3568.87,2025-08-25 10:15:00,UPI,Electronics,617,0,0.0431,Chennai,11.32,0,1,4,2566.8,1.39,0,0,0.1525,0.25,10,0,0
TXN-0022699,1560,12,1364.81,2025-08-25 10:30:00,UPI,Electronics,253,0,0.1852,Delhi,1.51,0,2,7,3226.38,0.423,0,0,0.1779,0.2857,10,0,0
TXN-0022700,4835,26,3407.22,2025-08-25 10:45:00,CARD,Healthcare,1671,1,0.1013,Hyderabad,9.12,1,1,7,3801.78,0.896,0,0,0.418,0.1429,10,0,1
TXN-0022701,457,34,2453.86,2025-08-25 11:00:00,UPI,Gaming,2015,0,0.3545,Chennai,0.25,0,3,10,1496.7,1.64,0,0,0.1178,0.3,11,0,0
TXN-0022702,269,51,231.99,2025-08-25 11:15:00,CARD,Electronics,701,0,0.2321,Delhi,0.13,0,4,6,600.02,0.387,0,1,0.1791,0.6667,11,0,0
TXN-0022703,2938,26,18378.13,2025-08-25 11:30:00,UPI,Travel,726,0,0.4709,Bengaluru,1.2,0,2,7,4566.01,4.025,0,0,0.3204,0.2857,11,0,1
TXN-0022704,2092,151,511.25,2025-08-25 11:45:00,WALLET,Travel,369,0,0.1109,Mumbai,2.81,1,2,5,2979.15,0.172,0,0,0.1174,0.4,11,0,0
TXN-0022705,4008,481,699.81,2025-08-25 12:00:00,CARD,Fashion,614,0,0.0088,Pune,27.48,0,0,2,1769.75,0.395,0,1,0.014,0.0,12,0,0
TXN-0022706,202,52,5682.29,2025-08-25 12:15:00,UPI,Fashion,903,0,0.1009,Delhi,5.81,1,1,9,2006.7,2.832,0,0,0.1274,0.1111,12,0,0
TXN-0022707,2097,339,1835.9,2025-08-25 12:30:00,CARD,Fashion,2015,0,0.2573,Delhi,5.71,0,0,12,1683.54,1.09,0,0,0.1297,0.0,12,0,0
TXN-0022708,734,436,835.25,2025-08-25 12:45:00,UPI,Travel,2088,0,0.0809,Bengaluru,3.15,1,3,10,716.97,1.165,0,0,0.2726,0.3,12,0,0
TXN-0022709,206,405,1125.45,2025-08-25 13:00:00,NETBANKING,Grocery,2229,0,0.0874,Mumbai,1.39,0,0,2,2006.73,0.561,1,0,0.148,0.0,13,0,0
TXN-0022710,2313,182,746.28,2025-08-25 13:15:00,CARD,Electronics,1043,0,0.1994,Bengaluru,2.57,1,1,6,3288.48,0.227,0,0,0.1997,0.1667,13,0,0
TXN-0022711,3675,27,808.55,2025-08-25 13:30:00,UPI,Grocery,387,0,0.2236,Chennai,7.93,0,0,5,2245.25,0.36,0,0,0.0581,0.0,13,0,0
TXN-0022712,788,185,3963.34,2025-08-25 13:45:00,UPI,Grocery,2408,0,0.2085,Delhi,2.99,0,1,8,7721.33,0.513,0,0,0.1029,0.125,13,0,0
TXN-0022713,4212,301,1093.81,2025-08-25 14:00:00,UPI,Gaming,208,1,0.0625,Delhi,3.42,0,2,5,3979.9,0.275,0,0,0.0869,0.4,14,0,1
TXN-0022714,2594,379,618.38,2025-08-25 14:15:00,CARD,Grocery,97,0,0.2759,Hyderabad,3.6,0,1,7,7687.18,0.08,0,0,0.4484,0.1429,14,0,0
TXN-0022715,2403,71,841.79,2025-08-25 14:30:00,UPI,Travel,1906,0,0.3015,Chennai,3.29,0,1,11,1771.66,0.475,0,0,0.2097,0.0909,14,0,0
TXN-0022716,4614,151,1541.02,2025-08-25 14:45:00,CARD,Grocery,50,0,0.1765,Mumbai,7.89,0,2,8,699.0,2.205,0,0,0.3959,0.25,14,0,0
TXN-0022717,1646,301,851.04,2025-08-25 15:00:00,UPI,Healthcare,1380,0,0.057,Mumbai,9.49,0,2,7,1052.79,0.808,0,1,0.2531,0.2857,15,0,0
TXN-0022718,1003,358,1322.86,2025-08-25 15:15:00,UPI,Grocery,2241,0,0.0423,Pune,6.73,1,1,2,1662.95,0.795,0,0,0.3183,0.5,15,0,0
TXN-0022719,3932,156,2549.52,2025-08-25 15:30:00,WALLET,Healthcare,2352,0,0.0128,Bengaluru,0.94,1,2,12,1431.65,1.781,0,0,0.3945,0.1667,15,0,0
TXN-0022720,536,412,1112.9,2025-08-25 15:45:00,UPI,Travel,484,0,0.2259,Chennai,17.76,0,1,7,1562.86,0.712,1,1,0.1469,0.1429,15,0,0
TXN-0022721,4361,401,761.9,2025-08-25 16:00:00,NETBANKING,Fashion,428,1,0.2618,Hyderabad,5.93,0,1,4,1046.97,0.728,0,0,0.0565,0.25,16,0,0
TXN-0022722,4127,181,896.71,2025-08-25 16:15:00,UPI,Gaming,545,0,0.3674,Hyderabad,11.2,1,0,2,2140.18,0.419,2,1,0.2193,0.0,16,0,0
TXN-0022723,4885,269,7242.18,2025-08-25 16:30:00,UPI,Electronics,1132,0,0.3796,Chennai,6.76,1,1,4,722.89,10.018,0,0,0.1284,0.25,16,0,1
TXN-0022724,2302,239,15843.03,2025-08-25 16:45:00,CARD,Healthcare,1955,0,0.1443,Hyderabad,5.17,0,1,11,912.12,17.369,0,0,0.1659,0.0909,16,0,1
TXN-0022725,3111,335,1884.95,2025-08-25 17:00:00,CARD,Grocery,499,0,0.2005,Mumbai,9.34,0,2,8,1213.59,1.553,0,0,0.4621,0.25,17,0,0
TXN-0022726,4414,162,3716.13,2025-08-25 17:15:00,UPI,Grocery,455,0,0.2604,Bengaluru,9.73,0,0,4,954.76,3.892,0,0,0.2422,0.0,17,0,0
TXN-0022727,659,165,703.2,2025-08-25 17:30:00,CARD,Fashion,1054,0,0.0273,Chennai,45.82,1,1,9,1930.91,0.364,0,0,0.1499,0.1111,17,0,0
TXN-0022728,1531,212,997.63,2025-08-25 17:45:00,UPI,Electronics,1537,0,0.0468,Pune,3.65,1,2,6,1370.36,0.728,0,0,0.0402,0.3333,17,0,0
TXN-0022729,2360,108,2822.82,2025-08-25 18:00:00,UPI,Gaming,756,0,0.0824,Chennai,13.15,0,1,3,2078.23,1.358,0,0,0.3975,0.3333,18,0,0
TXN-0022730,3138,291,169.34,2025-08-25 18:15:00,WALLET,Travel,116,0,0.2152,Pune,21.14,0,2,10,1154.52,0.147,0,1,0.4744,0.2,18,0,0
TXN-0022731,3396,480,3897.79,2025-08-25 18:30:00,UPI,Healthcare,2346,0,0.3992,Hyderabad,3.45,0,0,1,1601.12,2.434,1,0,0.3667,0.0,18,0,0
TXN-0022732,4617,175,1023.48,2025-08-25 18:45:00,UPI,Gaming,2190,0,0.0834,Delhi,5.71,0,0,5,2052.76,0.499,0,0,0.608,0.0,18,0,0
TXN-0022733,2447,431,612.57,2025-08-25 19:00:00,NETBANKING,Fashion,1184,0,0.3342,Chennai,19.99,0,2,7,941.52,0.651,0,0,0.1796,0.2857,19,0,0
TXN-0022734,859,233,2653.71,2025-08-25 19:15:00,UPI,Healthcare,1429,0,0.2427,Pune,5.31,0,1,7,1306.05,2.032,0,0,0.2587,0.1429,19,0,0
TXN-0022735,950,83,7615.79,2025-08-25 19:30:00,UPI,Fashion,868,0,0.0379,Pune,10.14,0,4,10,2299.25,3.312,0,0,0.0319,0.4,19,0,0
TXN-0022736,4004,249,1316.23,2025-08-25 19:45:00,UPI,Grocery,1125,0,0.0525,Chennai,10.46,0,2,5,1539.03,0.855,0,0,0.304,0.4,19,0,0
TXN-0022737,2306,250,2410.72,2025-08-25 20:00:00,CARD,Fashion,1962,0,0.2697,Chennai,11.18,0,2,9,447.81,5.383,0,0,0.2731,0.2222,20,0,0
TXN-0022738,3158,13,2833.37,2025-08-25 20:15:00,NETBANKING,Grocery,910,0,0.2025,Pune,7.39,0,4,8,2246.31,1.261,0,0,0.1787,0.5,20,0,0
TXN-0022739,2815,240,2288.26,2025-08-25 20:30:00,UPI,Fashion,1985,0,0.4183,Delhi,13.53,0,1,8,596.34,3.837,0,0,0.1477,0.125,20,0,0
TXN-0022740,4065,82,664.38,2025-08-25 20:45:00,UPI,Electronics,784,0,0.0616,Mumbai,6.74,2,0,6,1632.62,0.407,0,1,0.0525,0.0,20,0,0
TXN-0022741,1093,398,2250.85,2025-08-25 21:00:00,UPI,Gaming,561,0,0.0646,Delhi,1.74,1,0,8,1214.33,1.854,0,1,0.1639,0.0,21,0,0
TXN-0022742,854,271,2163.98,2025-08-25 21:15:00,CARD,Travel,663,0,0.0679,Mumbai,23.73,0,1,5,4656.18,0.465,0,0,0.2489,0.2,21,0,0
TXN-0022743,3668,153,117.43,2025-08-25 21:30:00,UPI,Grocery,1196,0,0.4011,Bengaluru,0.04,0,1,8,1881.51,0.062,0,0,0.1192,0.125,21,0,0
TXN-0022744,2171,2,4243.38,2025-08-25 21:45:00,CARD,Grocery,2438,0,0.0544,Delhi,27.57,1,0,3,2040.93,2.079,0,0,0.4987,0.0,21,0,0
TXN-0022745,4079,286,400.17,2025-08-25 22:00:00,NETBANKING,Travel,1638,0,0.2249,Mumbai,1.45,1,0,4,1039.22,0.385,0,0,0.1406,0.0,22,0,0
TXN-0022746,645,353,2046.3,2025-08-25 22:15:00,UPI,Fashion,766,0,0.3342,Hyderabad,4.78,0,2,9,2440.06,0.839,0,1,0.2826,0.2222,22,0,0
TXN-0022747,1360,213,8211.58,2025-08-25 22:30:00,UPI,Fashion,323,0,0.3195,Mumbai,3.94,0,0,6,8456.94,0.971,0,0,0.0616,0.0,22,0,0
TXN-0022748,4801,453,1410.53,2025-08-25 22:45:00,UPI,Grocery,597,0,0.1413,Pune,6.05,0,1,4,1431.77,0.985,0,0,0.0967,0.25,22,0,0
TXN-0022749,4219,99,632.34,2025-08-25 23:00:00,UPI,Grocery,985,0,0.1933,Delhi,1.45,1,3,7,6206.1,0.102,0,0,0.0928,0.4286,23,0,0
TXN-0022750,314,378,3148.53,2025-08-25 23:15:00,UPI,Grocery,1147,0,0.3761,Mumbai,5.01,0,0,7,3592.17,0.876,0,0,0.4574,0.0,23,0,0
TXN-0022751,4085,248,7313.22,2025-08-25 23:30:00,WALLET,Healthcare,580,0,0.1205,Chennai,0.4,1,4,13,1918.55,3.812,0,0,0.2039,0.3077,23,0,0
TXN-0022752,328,158,594.03,2025-08-25 23:45:00,WALLET,Fashion,647,0,0.0145,Pune,5.52,0,2,6,840.89,0.706,0,0,0.5677,0.3333,23,0,0
TXN-0022753,602,145,170.02,2025-08-26 00:00:00,CARD,Healthcare,453,1,0.1439,Delhi,3.73,0,3,8,1618.73,0.105,0,0,0.188,0.375,0,1,0
TXN-0022754,4491,225,5873.55,2025-08-26 00:15:00,UPI,Gaming,682,0,0.0571,Delhi,9.76,0,1,9,3494.76,1.681,0,0,0.2302,0.1111,0,1,0
TXN-0022755,631,41,4229.02,2025-08-26 00:30:00,UPI,Healthcare,2091,0,0.1473,Mumbai,10.59,0,3,9,902.52,4.686,0,0,0.2123,0.3333,0,1,0
TXN-0022756,1504,326,2645.01,2025-08-26 00:45:00,CARD,Travel,667,0,0.3372,Hyderabad,3.09,1,1,4,3825.02,0.692,0,1,0.1209,0.25,0,1,0
TXN-0022757,677,205,297.59,2025-08-26 01:00:00,CARD,Electronics,497,0,0.2616,Bengaluru,20.39,0,1,7,1946.66,0.153,0,0,0.1215,0.1429,1,1,0
TXN-0022758,2986,341,3272.2,2025-08-26 01:15:00,UPI,Travel,348,0,0.0823,Delhi,1.32,0,0,4,10402.0,0.315,0,1,0.0956,0.0,1,1,0
TXN-0022759,286,258,5059.87,2025-08-26 01:30:00,UPI,Gaming,139,0,0.2968,Chennai,1.11,0,1,6,2843.43,1.779,0,0,0.1235,0.1667,1,1,0
TXN-0022760,1438,489,15551.91,2025-08-26 01:45:00,CARD,Electronics,2217,0,0.1267,Hyderabad,12.49,0,0,6,5066.52,3.07,0,0,0.1311,0.0,1,1,1
TXN-0022761,1632,42,1358.44,2025-08-26 02:00:00,WALLET,Fashion,1886,0,0.0912,Chennai,14.01,1,2,8,4054.45,0.335,0,0,0.0967,0.25,2,1,0
TXN-0022762,3244,247,2110.31,2025-08-26 02:15:00,UPI,Grocery,464,0,0.4682,Mumbai,6.84,0,0,7,1049.89,2.01,0,0,0.1479,0.0,2,1,0
TXN-0022763,2483,269,209.11,2025-08-26 02:30:00,UPI,Healthcare,630,0,0.4171,Pune,5.66,0,4,6,1133.47,0.184,0,0,0.2788,0.6667,2,1,0
TXN-0022764,963,125,4740.49,2025-08-26 02:45:00,CARD,Electronics,59,0,0.1198,Mumbai,19.68,0,2,12,2457.24,1.929,0,1,0.1314,0.1667,2,1,0
TXN-0022765,2322,337,4627.38,2025-08-26 03:00:00,UPI,Healthcare,92,0,0.1013,Pune,6.7,0,1,2,2322.14,1.993,0,0,0.2146,0.5,3,1,0
TXN-0022766,2295,182,2695.63,2025-08-26 03:15:00,UPI,Grocery,1945,0,0.1566,Chennai,12.74,0,2,7,1630.12,1.654,0,0,0.1648,0.2857,3,1,0
TXN-0022767,1769,382,5902.72,2025-08-26 03:30:00,NETBANKING,Grocery,935,0,0.0955,Hyderabad,5.26,0,0,2,4270.95,1.382,0,1,0.2203,0.0,3,1,0
TXN-0022768,2668,462,823.67,2025-08-26 03:45:00,UPI,Gaming,1131,0,0.0333,Hyderabad,5.89,1,0,1,4191.58,0.197,0,0,0.1115,0.0,3,1,0
TXN-0022769,1631,427,1447.22,2025-08-26 04:00:00,UPI,Electronics,1960,0,0.0619,Delhi,12.27,0,3,13,1817.67,0.796,0,0,0.3493,0.2308,4,1,0
TXN-0022770,1669,317,1504.87,2025-08-26 04:15:00,UPI,Grocery,888,0,0.2592,Hyderabad,60.18,2,2,8,5659.88,0.266,0,0,0.0247,0.25,4,1,0
TXN-0022771,3917,359,5403.23,2025-08-26 04:30:00,UPI,Electronics,2430,0,0.2064,Mumbai,1.0,0,1,6,1661.62,3.252,0,0,0.1395,0.1667,4,1,0
TXN-0022772,1259,433,5525.85,2025-08-26 04:45:00,WALLET,Healthcare,1334,0,0.141,Mumbai,15.19,1,1,6,1197.39,4.615,0,1,0.3519,0.1667,4,1,0
TXN-0022773,1646,491,2473.15,2025-08-26 05:00:00,UPI,Electronics,465,0,0.0879,Chennai,2.91,1,1,4,524.69,4.714,0,0,0.2544,0.25,5,1,0
TXN-0022774,702,363,2346.89,2025-08-26 05:15:00,UPI,Grocery,1394,0,0.1277,Chennai,15.25,1,0,6,1565.38,1.499,0,0,0.1756,0.0,5,1,0
TXN-0022775,3491,457,3122.75,2025-08-26 05:30:00,CARD,Fashion,798,0,0.0561,Chennai,7.78,0,0,5,793.92,3.933,0,0,0.2192,0.0,5,1,0
TXN-0022776,3531,483,1285.68,2025-08-26 05:45:00,CARD,Gaming,965,0,0.3851,Chennai,6.45,0,1,5,3268.31,0.393,0,0,0.0917,0.2,5,1,0
TXN-0022777,3391,88,7025.05,2025-08-26 06:00:00,UPI,Healthcare,1668,0,0.1288,Mumbai,0.96,1,1,1,3610.72,1.946,0,0,0.0063,1.0,6,1,0
TXN-0022778,842,251,1145.51,2025-08-26 06:15:00,UPI,Electronics,2129,0,0.0796,Mumbai,7.41,1,0,2,1449.13,0.79,0,0,0.4077,0.0,6,1,0
TXN-0022779,2258,179,2765.82,2025-08-26 06:30:00,UPI,Healthcare,1263,0,0.1732,Hyderabad,3.04,0,3,8,365.31,7.571,0,1,0.234,0.375,6,1,0
TXN-0022780,1461,475,991.55,2025-08-26 06:45:00,NETBANKING,Fashion,2107,0,0.2722,Hyderabad,12.02,0,4,8,985.57,1.006,0,0,0.251,0.5,6,1,0
TXN-0022781,3819,373,4639.54,2025-08-26 07:00:00,UPI,Grocery,951,0,0.3183,Pune,0.38,0,2,7,1198.18,3.872,0,1,0.2138,0.2857,7,1,0
TXN-0022782,1685,443,1629.36,2025-08-26 07:15:00,UPI,Fashion,916,0,0.2118,Pune,14.73,0,0,6,911.84,1.787,0,0,0.225,0.0,7,1,0
TXN-0022783,2080,175,14215.76,2025-08-26 07:30:00,UPI,Travel,2100,1,0.0905,Hyderabad,9.59,0,1,6,1363.14,10.429,0,1,0.2321,0.1667,7,1,1
TXN-0022784,2272,422,1586.18,2025-08-26 07:45:00,CARD,Fashion,559,0,0.3777,Mumbai,15.25,1,0,5,1575.53,1.007,1,0,0.0583,0.0,7,1,0
TXN-0022785,3804,41,4595.85,2025-08-26 08:00:00,CARD,Grocery,411,0,0.2981,Pune,15.34,0,2,7,3378.11,1.36,0,0,0.0582,0.2857,8,1,0
TXN-0022786,3513,470,958.19,2025-08-26 08:15:00,CARD,Grocery,1218,0,0.3146,Bengaluru,5.92,0,2,10,911.66,1.051,0,0,0.24,0.2,8,1,0
TXN-0022787,4100,115,1323.85,2025-08-26 08:30:00,UPI,Healthcare,300,0,0.2296,Mumbai,4.97,0,1,7,2152.32,0.615,0,0,0.0816,0.1429,8,1,0
TXN-0022788,2140,263,1725.88,2025-08-26 08:45:00,NETBANKING,Fashion,394,0,0.2542,Mumbai,1.89,0,0,4,3009.48,0.573,0,0,0.2325,0.0,8,1,0
TXN-0022789,4099,359,2557.85,2025-08-26 09:00:00,UPI,Healthcare,1580,0,0.2655,Chennai,5.85,1,3,7,894.94,2.858,0,0,0.2723,0.4286,9,1,0
TXN-0022790,4356,372,853.24,2025-08-26 09:15:00,WALLET,Grocery,709,0,0.3714,Delhi,15.38,0,3,8,819.19,1.042,0,0,0.1825,0.375,9,1,1
TXN-0022791,2620,107,1017.13,2025-08-26 09:30:00,UPI,Grocery,313,0,0.1846,Chennai,4.93,1,3,9,2403.25,0.423,1,0,0.0853,0.3333,9,1,0
TXN-0022792,3399,278,1968.1,2025-08-26 09:45:00,UPI,Healthcare,960,0,0.036,Delhi,1.21,1,1,7,2283.96,0.862,0,0,0.3185,0.1429,9,1,0
TXN-0022793,4548,266,2681.79,2025-08-26 10:00:00,UPI,Travel,2119,0,0.2939,Bengaluru,6.21,0,2,7,2543.75,1.054,0,0,0.2551,0.2857,10,1,0
TXN-0022794,4193,389,1735.83,2025-08-26 10:15:00,CARD,Travel,960,0,0.3194,Mumbai,12.53,0,1,10,4780.76,0.363,0,0,0.1648,0.1,10,1,0
TXN-0022795,1383,161,1504.36,2025-08-26 10:30:00,CARD,Fashion,780,0,0.1201,Chennai,10.66,0,0,10,983.96,1.529,0,0,0.225,0.0,10,1,0
TXN-0022796,3582,382,477.31,2025-08-26 10:45:00,UPI,Gaming,452,1,0.244,Bengaluru,0.68,1,3,10,959.05,0.498,2,1,0.276,0.3,10,1,0
TXN-0022797,2230,309,2968.86,2025-08-26 11:00:00,CARD,Electronics,743,0,0.1209,Pune,7.14,1,0,3,3059.98,0.97,0,2,0.4519,0.0,11,1,0
TXN-0022798,744,380,4181.42,2025-08-26 11:15:00,UPI,Grocery,1276,1,0.0884,Pune,0.77,1,2,5,867.6,4.82,0,0,0.1876,0.4,11,1,1
TXN-0022799,1859,438,4706.67,2025-08-26 11:30:00,UPI,Electronics,974,0,0.2427,Chennai,11.22,0,1,3,430.61,10.93,0,0,0.2731,0.3333,11,1,0
TXN-0022800,4890,215,2091.58,2025-08-26 11:45:00,CARD,Fashion,1536,0,0.1759,Pune,4.12,1,2,5,3294.95,0.635,0,1,0.1547,0.4,11,1,0
TXN-0022801,4790,217,984.57,2025-08-26 12:00:00,UPI,Healthcare,1112,0,0.1307,Pune,1.14,1,3,5,836.25,1.177,0,0,0.3152,0.6,12,1,0
TXN-0022802,3933,399,1304.73,2025-08-26 12:15:00,UPI,Electronics,1531,0,0.1027,Bengaluru,6.5,0,0,7,1072.15,1.217,0,0,0.091,0.0,12,1,0
TXN-0022803,4952,391,2100.3,2025-08-26 12:30:00,WALLET,Grocery,2084,0,0.3538,Delhi,3.11,0,0,4,2784.36,0.754,0,0,0.3211,0.0,12,1,0
TXN-0022804,2864,439,1766.55,2025-08-26 12:45:00,CARD,Fashion,2006,0,0.2224,Chennai,1.23,0,3,10,1509.83,1.17,1,1,0.1722,0.3,12,1,0
TXN-0022805,3788,276,773.07,2025-08-26 13:00:00,UPI,Electronics,2461,1,0.159,Hyderabad,5.06,0,2,9,1900.96,0.407,1,0,0.1032,0.2222,13,1,0
TXN-0022806,827,319,334.69,2025-08-26 13:15:00,UPI,Grocery,197,0,0.1136,Mumbai,13.09,1,0,6,430.83,0.777,0,0,0.3653,0.0,13,1,0
TXN-0022807,1494,30,1032.7,2025-08-26 13:30:00,CARD,Fashion,641,1,0.0233,Mumbai,10.73,0,0,4,1662.91,0.621,1,0,0.336,0.0,13,1,0
TXN-0022808,864,228,1364.64,2025-08-26 13:45:00,CARD,Travel,396,0,0.3437,Bengaluru,30.24,0,3,6,1690.05,0.807,0,0,0.4172,0.5,13,1,0
TXN-0022809,4688,124,2452.08,2025-08-26 14:00:00,UPI,Electronics,1839,0,0.0728,Hyderabad,7.57,1,1,6,2340.26,1.048,0,0,0.0563,0.1667,14,1,0
TXN-0022810,3072,427,1194.95,2025-08-26 14:15:00,CARD,Gaming,1095,1,0.0821,Hyderabad,1.72,0,0,8,3581.3,0.334,0,0,0.0498,0.0,14,1,0
TXN-0022811,4664,62,1399.74,2025-08-26 14:30:00,UPI,Electronics,31,0,0.2225,Delhi,13.75,1,1,2,1608.95,0.87,0,0,0.2383,0.5,14,1,0
TXN-0022812,2081,390,2012.55,2025-08-26 14:45:00,UPI,Fashion,1209,1,0.031,Delhi,0.79,2,0,4,1270.05,1.585,0,0,0.1732,0.0,14,1,0
TXN-0022813,2018,419,8623.15,2025-08-26 15:00:00,NETBANKING,Grocery,1366,0,0.0474,Delhi,3.98,1,2,5,1598.21,5.396,1,0,0.0422,0.4,15,1,0
TXN-0022814,3380,235,1524.12,2025-08-26 15:15:00,UPI,Gaming,517,0,0.1221,Hyderabad,6.89,0,0,7,2415.13,0.631,0,0,0.2169,0.0,15,1,0
